# Trip recorded by Car Stats Viewer v0.29.0.0019 (com.ixam97.carStatsViewer_dev)
#
# Vehicle brand and model: Polestar. Polestar (ihu_abl_car)
# Start timestamp: 1726563439239
# End timestamp: 1726664212681
# Trip type: 3
# Drive time: 31389914
# Used energy: 135915.16110147838
# Used SoC: 0.0
# Used Soc (Energy): 0.0
# Driven distance: 730146.7889205553
# Note:
# Last edited: 1726604529250

Timestamp;Energy delta;Distance delta;Point Marker Type;SoC;lat;lon;alt
1726566447528;3.8617;104.4704;;0.24;62.015350;7.653957;885
1726566452726;4.5420;126.3693;;0.24;62.015240;7.656289;882
1726566456926;3.4602;101.3569;;0.24;62.015118;7.658608;879
1726566461125;9.9263;100.8915;;0.24;62.014996;7.660910;877
1726566465330;13.6243;101.2155;;0.24;62.014877;7.663218;876
1726566469631;15.5411;103.8227;;0.24;62.014877;7.663218;876
1726566473829;16.4581;101.4586;;0.24;62.014755;7.665529;876
1726566478029;15.5422;101.1458;;0.24;62.014637;7.667839;876
1726566482322;18.0901;103.7812;;0.24;62.014511;7.670147;875
1726566486522;13.4512;100.9219;;0.24;62.014355;7.672440;875
1726566491829;5.1090;124.5700;;0.24;62.014015;7.674622;875
1726566497230;2.8002;120.6773;;0.24;62.013493;7.676546;875
1726566502429;19.3877;114.5266;;0.24;62.012836;7.678162;875
1726566507729;29.6327;117.3122;;0.24;62.012070;7.679516;875
1726566512928;29.4771;113.7858;;0.24;62.011288;7.680841;877
1726566518229;36.2357;116.5807;;0.24;62.010582;7.682329;879
1726566523428;32.9515;118.0058;;0.24;62.009987;7.684027;881
1726566528725;25.8935;124.2431;;0.24;62.009384;7.685791;883
1726566532925;12.7332;100.3302;;0.24;62.008762;7.687622;880
1726566537124;7.2100;100.1092;;0.24;62.008129;7.689483;879
1726566542325;2.8374;121.9807;;0.24;62.007504;7.691346;881
1726566547631;8.6488;122.3165;;0.24;62.006866;7.693137;877
1726566552029;14.3063;102.3194;;0.24;62.006100;7.694636;875
1726566557322;5.7202;123.0181;;0.24;62.005215;7.695859;873
1726566562628;6.6532;122.3631;;0.24;62.004326;7.697036;876
1726566568029;2.0702;125.5898;;0.24;62.003536;7.698474;870
1726566573320;-10.7259;125.2268;;0.24;62.002914;7.700291;866
1726566578630;-8.8762;124.9026;;0.24;62.002514;7.702388;860
1726566583828;2.6978;122.8323;;0.24;62.002331;7.704611;855
1726566589031;12.0235;121.8305;;0.24;62.002319;7.706884;852
1726566594321;31.3687;125.6652;;0.24;62.002357;7.709137;851
1726566598628;20.5678;103.5118;;0.24;62.002403;7.711410;851
1726566602828;17.2048;101.5591;;0.24;62.002441;7.713727;851
1726566607124;14.8681;104.1396;;0.24;62.002480;7.716054;850
1726566611320;10.8567;101.7499;;0.24;62.002518;7.718388;849
1726566615628;4.5175;103.2921;;0.24;62.002552;7.720714;848
1726566619828;7.8613;100.2609;;0.24;62.002552;7.720714;848
1726566624123;4.8459;102.0868;;0.24;62.002590;7.723013;846
1726566629323;3.7276;121.3241;;0.24;62.002628;7.725307;845
1726566634631;11.0425;122.6681;;0.24;62.002785;7.727525;850
1726566639031;9.9313;102.4422;;0.24;62.003296;7.729455;842
1726566644430;8.5960;125.4561;;0.24;62.003983;7.731149;841
1726566649630;14.4434;121.8078;;0.24;62.004517;7.733066;839
1726566654829;-2.6520;120.8833;;0.24;62.004704;7.735272;837
1726566660228;-5.3945;124.9222;;0.24;62.005314;7.739470;831
1726566664521;-11.0341;100.3344;;0.24;62.005314;7.739470;831
1726566669629;-18.5485;120.2645;;0.24;62.006077;7.740994;825
1726566673922;-17.7974;101.7660;;0.24;62.006977;7.742199;819
1726566678229;-15.3899;102.1347;;0.24;62.007790;7.743666;812
1726566682524;-13.7706;103.4418;;0.24;62.008373;7.745579;805
1726566686922;-18.3700;106.6384;;0.24;62.008720;7.747776;798
1726566691228;-19.1134;103.9197;;0.24;62.009029;7.750011;791
1726566696432;-22.1044;125.8355;;0.24;62.009354;7.752237;784
1726566701631;-21.8861;126.1727;;0.24;62.009739;7.754418;777
1726566706829;-37.2760;122.1267;;0.24;62.010189;7.756538;775
1726566712129;-11.3164;118.8554;;0.24;62.010658;7.758507;768
1726566717329;1.6009;115.8980;;0.24;62.011124;7.760419;764
1726566722831;4.8224;122.1495;;0.24;62.011589;7.762320;761
1726566728121;4.7413;117.3338;;0.24;62.012054;7.764218;759
1726566733429;4.9025;116.9046;;0.24;62.012520;7.766108;757
1726566738630;4.4622;113.4067;;0.24;62.012978;7.767987;756
1726566743831;4.9508;111.3739;;0.24;62.013428;7.769852;755
1726566749029;13.9351;111.1631;;0.24;62.013832;7.771732;754
1726566754520;16.6027;117.7368;;0.24;62.014145;7.773679;753
1726566759918;15.7166;115.9534;;0.24;62.014515;7.777722;752
1726566765320;16.4658;115.7666;;0.24;62.014568;7.779787;752
1726566770719;26.2503;115.1999;;0.24;62.014545;7.781840;753
1726566776028;34.4097;113.2452;;0.24;62.014481;7.783887;755
1726566781519;34.0034;118.0936;;0.23;62.014431;7.785946;757
1726566786629;27.2298;109.8412;;0.23;62.014454;7.788010;758
1726566791920;19.3244;114.5781;;0.23;62.014458;7.790089;759
1726566797029;25.0826;109.2187;;0.23;62.014458;7.792166;766
1726566802430;36.7450;115.2024;;0.23;62.014465;7.794218;764
1726566807519;28.7834;109.8439;;0.23;62.014565;7.796267;765
1726566812830;31.2612;114.0400;;0.23;62.014610;7.798322;766
1726566818035;15.5195;113.3008;;0.23;62.014515;7.800388;767
1726566823230;19.9085;111.5658;;0.23;62.014492;7.802484;766
1726566828530;20.5910;114.3047;;0.23;62.014339;7.804525;768
1726566833720;14.7170;112.2382;;0.23;62.014168;7.806566;768
1726566838923;5.8635;112.7825;;0.23;62.013996;7.808614;767
1726566844123;9.4497;110.5954;;0.23;62.013889;7.810690;765
1726566849229;26.5166;108.2681;;0.23;62.013809;7.812734;766
1726566854531;23.8122;113.7367;;0.23;62.013695;7.814754;767
1726566859830;13.1384;114.6777;;0.23;62.013409;7.816723;767
1726566865229;4.1013;117.7780;;0.23;62.013077;7.820817;764
1726566870431;0.0345;115.5709;;0.23;62.012867;7.822896;760
1726566875721;-0.2794;117.9043;;0.23;62.012596;7.824963;757
1726566881032;3.5620;115.9645;;0.23;62.012325;7.827015;755
1726566886319;3.8420;113.4218;;0.23;62.012058;7.829021;754
1726566891631;5.6539;114.1929;;0.23;62.011860;7.831032;752
1726566897027;3.4897;118.5152;;0.23;62.011795;7.833114;749
1726566902319;3.5741;115.8396;;0.23;62.011795;7.835222;747
1726566907629;3.5076;114.3612;;0.23;62.012081;7.837233;745
1726566913030;16.7850;115.4038;;0.23;62.012276;7.839257;745
1726566918231;3.7301;112.9809;;0.23;62.012295;7.841305;742
1726566923531;4.1494;113.1950;;0.23;62.011963;7.843269;741
1726566928730;19.4972;110.5839;;0.23;62.011597;7.845165;740
1726566934031;7.2391;116.0727;;0.23;62.011326;7.847129;740
1726566939229;3.1298;114.6840;;0.23;62.011189;7.849211;736
1726566944630;3.0580;117.1842;;0.23;62.010902;7.851247;735
1726566949931;11.6081;113.3396;;0.23;62.010777;7.853327;733
1726566955129;13.0192;111.5854;;0.23;62.010300;7.857323;731
1726566960519;8.2075;116.2548;;0.23;62.010040;7.859322;730
1726566965828;10.8583;113.7881;;0.23;62.009670;7.861227;729
1726566971120;4.3769;114.8306;;0.23;62.009193;7.863040;727
1726566976333;2.5017;114.6298;;0.23;62.008690;7.864841;724
1726566981630;-1.0315;118.0716;;0.23;62.007866;7.866707;720
1726566986930;-3.5297;118.4419;;0.23;62.007210;7.867697;719
1726566992229;-2.0774;118.2762;;0.23;62.006371;7.868879;716
1726566997430;-1.4889;116.2681;;0.23;62.005363;7.870307;713
1726567002631;1.1354;115.0911;;0.23;62.004581;7.871661;711
1726567007929;3.3414;116.4683;;0.23;62.003792;7.872959;708
1726567013129;6.6809;111.5759;;0.23;62.002880;7.873740;707
1726567018531;14.0846;115.9076;;0.23;62.002117;7.874980;706
1726567023731;4.1013;113.0348;;0.23;62.001347;7.876215;703
1726567029129;3.4596;118.4593;;0.23;62.000435;7.877006;700
1726567034430;3.5440;115.9121;;0.23;61.999512;7.877801;697
1726567039431;8.2527;106.9796;;0.23;61.998596;7.878596;697
1726567044728;12.9303;113.6494;;0.23;61.997696;7.879357;714
1726567050130;7.1736;116.3197;;0.23;61.995872;7.880759;695
1726567055429;15.4505;113.0739;;0.23;61.994930;7.881193;695
1726567060829;11.7063;116.0114;;0.23;61.994053;7.882072;693
1726567066129;0.3438;114.8856;;0.23;61.993187;7.883053;695
1726567071330;3.2205;111.8052;;0.23;61.992237;7.883473;688
1726567076631;3.5370;114.0461;;0.23;61.991276;7.883745;686
1726567082034;1.2902;119.1600;;0.23;61.990299;7.884019;683
1726567087329;1.4545;117.8480;;0.23;61.989304;7.884303;679
1726567092729;3.2138;117.5329;;0.23;61.988308;7.884599;677
1726567097931;12.2206;111.0321;;0.23;61.987358;7.885068;676
1726567103234;22.6309;113.2963;;0.23;61.986420;7.885488;677
1726567108528;9.5015;114.4667;;0.23;61.985458;7.885863;675
1726567113728;15.9694;111.7207;;0.23;61.984512;7.886314;675
1726567119032;4.4782;114.4936;;0.23;61.983578;7.886946;674
1726567124434;13.2861;114.7330;;0.23;61.982651;7.887584;673
1726567129633;22.2084;110.9826;;0.23;61.981731;7.888166;672
1726567134928;26.0526;113.3763;;0.23;61.980793;7.888621;672
1726567140128;18.2121;112.2012;;0.23;61.979847;7.889054;673
1726567145330;14.3710;112.1143;;0.22;61.977936;7.889933;673
1726567150628;12.6570;114.7209;;0.22;61.976986;7.890409;672
1726567156029;20.5426;121.4705;;0.22;61.976009;7.890910;670
1726567161228;5.7582;118.4674;;0.22;61.975006;7.891424;668
1726567166628;5.8473;123.2619;;0.22;61.973999;7.891909;665
1726567171927;2.9683;120.4522;;0.22;61.972984;7.892211;667
1726567177129;-4.8429;116.7158;;0.22;61.972000;7.892882;662
1726567182528;-8.3457;117.1378;;0.22;61.971016;7.892836;660
1726567187828;1.9832;112.3784;;0.22;61.970066;7.892451;658
1726567193028;-11.2239;110.6130;;0.22;61.969112;7.892141;657
1726567198329;-10.1490;108.2085;;0.22;61.968166;7.892025;653
1726567203629;0.4882;106.4524;;0.22;61.967270;7.892439;649
1726567208831;4.8291;105.5800;;0.22;61.966461;7.893318;647
1726567214028;4.2465;104.2730;;0.22;61.965740;7.894521;644
1726567219428;11.6072;106.2885;;0.22;61.964928;7.895342;645
1726567224729;-17.2660;101.1925;;0.22;61.964115;7.896111;644
1726567231027;-40.5171;106.6750;;0.22;61.962517;7.896183;639
1726567238528;-30.3781;108.9420;;0.22;61.961849;7.895929;636
1726567265832;-64.2064;100.8964;;0.23;61.960583;7.897001;625
1726567277430;14.7627;105.9271;;0.23;61.960041;7.897994;621
1726567285727;26.2146;114.2946;;0.23;61.959198;7.899643;617
1726567292028;0.4551;104.8615;;0.23;61.958706;7.900776;619
1726567298427;-13.8170;110.9525;;0.23;61.958214;7.902062;610
1726567304527;-1.2614;105.4963;;0.23;61.957779;7.903438;606
1726567310827;0.4211;111.2405;;0.23;61.956974;7.906283;600
1726567317129;-13.4721;111.0963;;0.23;61.956516;7.907661;598
1726567324435;-28.2072;114.3580;;0.23;61.956223;7.909191;594
1726567331929;-10.4421;103.9434;;0.23;61.955677;7.911753;591
1726567340327;3.7948;112.3773;;0.23;61.954998;7.913867;603
1726567348828;-7.2694;108.6603;;0.23;61.954636;7.914880;590
1726567357129;11.3530;106.0504;;0.23;61.953941;7.916800;585
1726567366529;-10.1071;109.2563;;0.23;61.953289;7.918713;585
1726567377129;27.6082;108.6532;;0.23;61.952805;7.920303;585
1726567384432;55.8976;108.3721;;0.22;61.952496;7.921308;588
1726567390828;50.8504;113.8996;;0.22;61.951927;7.924227;584
1726567397133;0.6887;115.0625;;0.22;61.951561;7.925825;584
1726567403528;3.8399;108.5343;;0.22;61.951191;7.927318;584
1726567409930;16.5662;105.5276;;0.22;61.950924;7.928826;584
1726567416429;31.7278;105.3979;;0.22;61.949993;7.931219;586
1726567422829;46.5602;111.5873;;0.22;61.949482;7.932382;589
1726567428130;29.2177;100.9315;;0.22;61.949097;7.933910;589
1726567433530;16.6937;110.7651;;0.22;61.948948;7.935751;586
1726567438828;7.7658;108.4644;;0.22;61.948940;7.937736;585
1726567444028;6.8382;102.4500;;0.22;61.948944;7.939689;586
1726567449331;10.8662;103.0042;;0.22;61.948784;7.941534;585
1726567454720;25.2500;106.8640;;0.22;61.948341;7.943136;585
1726567460028;17.9079;106.4485;;0.22;61.947899;7.944788;584
1726567465428;22.5210;109.4920;;0.22;61.947659;7.948600;584
1726567470628;28.8212;105.0017;;0.22;61.947628;7.950536;591
1726567476028;37.2981;108.3819;;0.22;61.947624;7.952460;593
1726567481229;20.1055;106.9497;;0.22;61.947662;7.954419;591
1726567486728;3.8615;113.0254;;0.22;61.947731;7.956406;590
1726567492028;27.3507;104.5236;;0.22;61.947659;7.958311;592
1726567497428;31.9490;111.1217;;0.22;61.947498;7.960208;593
1726567502728;10.2908;114.5520;;0.22;61.947334;7.962195;591
1726567508128;-2.2173;119.9231;;0.22;61.947208;7.964279;588
1726567513427;-0.8122;114.3048;;0.22;61.947151;7.966406;585
1726567518629;17.3949;108.2045;;0.22;61.947239;7.968442;585
1726567523828;18.8490;109.5907;;0.22;61.947395;7.970415;589
1726567529328;3.9315;114.6945;;0.22;61.947372;7.972432;586
1726567534628;-4.5295;106.2146;;0.22;61.947311;7.974426;585
1726567540828;9.0353;116.4321;;0.22;61.947189;7.978045;584
1726567546028;24.3912;100.9494;;0.22;61.946827;7.979720;584
1726567551329;21.5615;106.9349;;0.22;61.946571;7.981559;583
1726567556628;11.2189;105.8744;;0.22;61.946220;7.983337;583
1726567562828;12.2395;120.9159;;0.22;61.945747;7.984944;584
1726567568129;1.3424;101.4208;;0.22;61.945515;7.986734;583
1726567573527;19.4987;100.3338;;0.22;61.945210;7.988410;582
1726567579728;22.7177;116.3585;;0.22;61.944672;7.989791;582
1726567585928;20.3338;117.8665;;0.22;61.943573;7.992564;583
1726567592128;2.0760;117.2177;;0.22;61.943165;7.994172;582
1726567598427;-8.5929;109.8611;;0.22;61.942936;7.995870;582
1726567604628;-4.0331;100.7709;;0.22;61.942875;7.997499;594
1726567614128;-49.2695;103.2144;;0.22;61.942989;8.000286;582
1726567769428;55.9590;100.2041;;0.22;61.942711;8.002349;580
1726567787229;15.8485;100.3051;;0.22;61.942394;8.004388;582
1726567805428;6.0179;101.1678;;0.22;61.942291;8.006054;583
1726567828628;34.6609;104.9653;;0.22;61.942257;8.008098;583
1726567840328;34.9637;108.1946;;0.22;61.942329;8.009544;582
1726567848828;26.3729;103.1154;;0.22;61.942417;8.011602;582
1726567856028;49.2806;105.8215;;0.21;61.942497;8.014224;581
1726567862228;36.8767;107.1623;;0.21;61.942516;8.015822;583
1726567868532;21.2822;111.3634;;0.21;61.942505;8.017504;583
1726567874827;18.9059;114.1106;;0.21;61.942169;8.019045;583
1726567881228;17.0818;115.9053;;0.21;61.941139;8.021716;582
1726567887528;21.2289;116.6606;;0.21;61.940517;8.022887;581
1726567893931;14.5795;120.1489;;0.21;61.939938;8.024186;581
1726567900328;18.0825;118.9934;;0.21;61.939457;8.025667;581
1726567906626;33.4693;118.6022;;0.21;61.938976;8.029092;580
1726567912928;37.2885;121.3745;;0.21;61.938496;8.030595;580
1726567918227;30.9011;103.9428;;0.21;61.937756;8.031571;580
1726567923426;38.6544;103.9542;;0.21;61.936886;8.031846;580
1726567928728;39.5102;109.9576;;0.21;61.935974;8.031894;581
1726567934128;32.8441;115.0100;;0.21;61.935036;8.032036;582
1726567939328;28.8761;111.6069;;0.21;61.934074;8.031865;582
1726567944727;13.4761;117.0660;;0.21;61.933117;8.031567;582
1726567949929;0.8376;109.2175;;0.21;61.932175;8.032103;579
1726567955329;28.7673;108.8496;;0.21;61.931244;8.032474;576
1726567960727;54.0161;108.1274;;0.21;61.929527;8.031354;582
1726567965930;31.0477;107.6162;;0.21;61.928604;8.031308;582
1726567971329;7.2842;116.1712;;0.21;61.927719;8.032062;578
1726567976528;-17.9328;113.1225;;0.21;61.926834;8.032989;571
1726567981827;-14.9758;114.2055;;0.21;61.925968;8.033945;566
1726567987026;-29.4357;106.0887;;0.21;61.925354;8.035467;560
1726567992226;-10.6650;105.8058;;0.21;61.924690;8.036802;555
1726567997426;-13.5779;106.3067;;0.21;61.924103;8.038296;550
1726568002625;-10.5674;106.9160;;0.21;61.923630;8.039984;544
1726568008026;-9.8579;111.9212;;0.21;61.923115;8.041637;538
1726568013425;-4.5651;109.6883;;0.21;61.922810;8.043490;532
1726568018626;-3.6888;100.8489;;0.21;61.922672;8.045401;529
1726568023826;19.7343;102.1574;;0.21;61.922421;8.047173;526
1726568029329;13.8383;106.9220;;0.21;61.922325;8.049048;528
1726568034625;20.8905;103.7366;;0.21;61.922066;8.050818;525
1726568039928;6.0582;106.8748;;0.21;61.921680;8.052501;523
1726568045129;7.4166;104.6232;;0.21;61.921574;8.054413;519
1726568050329;15.4833;107.8664;;0.21;61.921425;8.056318;516
1726568055427;-2.2033;104.8745;;0.21;61.921230;8.058267;513
1726568060825;-10.8613;108.6527;;0.21;61.920849;8.062106;505
1726568066026;-11.5532;103.5654;;0.21;61.920620;8.063950;499
1726568071329;-4.8846;107.3921;;0.21;61.920303;8.065757;499
1726568076729;-1.8086;110.8867;;0.21;61.919964;8.067588;489
1726568082128;-7.9402;110.3921;;0.21;61.919781;8.069516;484
1726568087425;-9.1033;105.1427;;0.21;61.919704;8.071445;480
1726568092728;7.2048;102.6396;;0.21;61.919525;8.073279;475
1726568098026;13.5398;107.7253;;0.21;61.919422;8.075138;471
1726568103425;12.2552;113.9971;;0.21;61.919388;8.077113;467
1726568108827;3.4669;116.8654;;0.21;61.919159;8.079096;463
1726568114130;-4.2761;111.4291;;0.21;61.918846;8.081062;459
1726568119425;-25.4278;103.6112;;0.21;61.918419;8.082857;456
1726568125825;-6.2276;114.2045;;0.21;61.917740;8.086147;450
1726568132225;-9.1675;102.4451;;0.21;61.917450;8.087627;448
1726568139824;19.0376;111.3978;;0.21;61.917198;8.088982;447
1726568147327;15.8862;108.9760;;0.21;61.916847;8.091673;445
1726568155624;9.5383;101.1896;;0.21;61.916378;8.092511;444
1726568165024;51.5276;110.8581;;0.21;61.915333;8.092831;444
1726568172328;56.6471;107.3166;;0.21;61.914482;8.094371;446
1726568178728;-11.4498;105.4805;;0.21;61.914173;8.095762;442
1726568185225;-5.3524;105.4234;;0.21;61.913940;8.097259;436
1726568191423;49.0266;107.2249;;0.21;61.913570;8.100329;432
1726568197928;36.0167;119.7475;;0.21;61.913368;8.102018;432
1726568203328;21.4394;101.0491;;0.21;61.913166;8.103754;432
1726568208728;22.8850;101.5146;;0.21;61.912926;8.105473;431
1726568214027;23.3067;100.6716;;0.21;61.912674;8.107207;431
1726568220423;31.9550;120.7369;;0.21;61.912498;8.108994;430
1726568226623;26.8648;118.5145;;0.20;61.912251;8.112577;430
1726568231928;23.8304;102.8362;;0.20;61.912254;8.114443;430
1726568238128;29.1395;114.2711;;0.20;61.912346;8.116251;432
1726568243328;37.1186;100.5132;;0.20;61.912273;8.117994;432
1726568248728;21.6533;109.0507;;0.20;61.912102;8.119845;430
1726568254023;11.9599;104.0435;;0.20;61.911926;8.121751;430
1726568259224;34.2065;101.2790;;0.20;61.911758;8.123588;431
1726568264527;19.3067;105.3991;;0.20;61.911617;8.125436;430
1726568269623;14.3321;102.0519;;0.20;61.911469;8.127319;429
1726568274924;20.3927;103.1993;;0.20;61.911194;8.129142;426
1726568280426;46.7985;112.0837;;0.20;61.910896;8.130893;427
1726568285529;31.3573;107.6783;;0.20;61.910748;8.132800;427
1726568290623;17.5551;104.7688;;0.20;61.910606;8.134805;427
1726568295929;27.1116;106.7984;;0.20;61.910065;8.138536;428
1726568301223;24.3095;106.5790;;0.20;61.909592;8.140176;428
1726568306231;13.0701;100.1656;;0.20;61.909119;8.141831;427
1726568311528;17.3814;102.4762;;0.20;61.908691;8.143477;427
1726568316823;29.4437;101.0887;;0.20;61.908272;8.145080;427
1726568322223;21.0807;101.8313;;0.20;61.907864;8.146693;429
1726568328623;25.3601;112.5261;;0.20;61.907513;8.148270;429
1726568334929;31.5273;110.1699;;0.20;61.907211;8.149819;430
1726568341223;23.7208;110.2139;;0.20;61.906757;8.153028;431
1726568347623;25.3314;111.6031;;0.20;61.906567;8.154654;430
1726568353928;61.1535;122.0139;;0.20;61.906368;8.156296;430
1726568359132;32.4837;109.2110;;0.20;61.906120;8.158134;429
1726568364329;25.3224;111.0671;;0.20;61.905807;8.160046;428
1726568369529;11.9921;111.4923;;0.20;61.905418;8.161921;428
1726568374728;23.7520;110.0846;;0.20;61.904968;8.163739;426
1726568380128;27.3140;115.4747;;0.20;61.904507;8.165512;426
1726568385422;18.3858;113.4183;;0.20;61.904022;8.167285;425
1726568390824;22.1567;114.0569;;0.20;61.903488;8.169010;425
1726568396134;23.7568;113.2831;;0.19;61.902905;8.172877;424
1726568401424;23.4362;113.5341;;0.19;61.902542;8.174780;423
1726568406624;17.3776;111.6068;;0.19;61.902168;8.176687;423
1726568411928;29.2217;112.8000;;0.19;61.901844;8.178612;425
1726568417224;33.1679;113.5489;;0.19;61.901623;8.180594;426
1726568422423;20.4042;112.3736;;0.19;61.901474;8.182641;426
1726568427628;1.6442;110.9534;;0.19;61.901299;8.184681;425
1726568433927;-16.7662;117.2282;;0.19;61.901039;8.186567;425
1726568440222;-6.4070;107.9927;;0.19;61.900711;8.188169;424
1726568447628;6.0246;116.5761;;0.19;61.900139;8.191119;423
1726568455221;8.4387;110.0431;;0.19;61.899914;8.192500;423
1726568462529;20.9202;105.7395;;0.19;61.899494;8.195086;423
1726568469927;15.4212;115.9285;;0.19;61.899349;8.196506;421
1726568476327;20.9238;101.8994;;0.19;61.899422;8.199523;420
1726568482628;28.7954;106.6105;;0.19;61.899502;8.201096;419
1726568488929;21.3161;108.8812;;0.19;61.899590;8.202728;419
1726568495328;25.8112;110.7907;;0.19;61.899593;8.204379;419
1726568501728;20.7779;111.6634;;0.19;61.898956;8.207393;419
1726568507928;22.4954;107.6062;;0.19;61.898457;8.208678;418
1726568514226;23.9587;109.6344;;0.19;61.897953;8.209956;418
1726568520734;23.8562;113.1516;;0.19;61.897552;8.211386;418
1726568526929;20.8800;108.1572;;0.19;61.897240;8.214647;419
1726568533328;19.8794;111.2958;;0.19;61.897221;8.216327;421
1726568539828;24.6230;112.8674;;0.19;61.897186;8.217989;419
1726568546222;23.6102;111.4271;;0.19;61.896820;8.221216;417
1726568552728;24.2980;112.9814;;0.19;61.896564;8.222795;417
1726568558928;56.0617;112.2739;;0.19;61.896328;8.224377;418
1726568564326;35.3247;106.8560;;0.19;61.896133;8.226102;418
1726568569622;26.6660;105.8660;;0.19;61.895962;8.227972;418
1726568574928;40.1695;104.8025;;0.19;61.895863;8.229876;419
1726568580219;17.0886;108.9991;;0.19;61.895676;8.231719;421
1726568585527;25.6416;111.8026;;0.19;61.895332;8.233543;418
1726568590727;15.5998;112.0973;;0.19;61.894989;8.235416;419
1726568596128;13.8296;114.4463;;0.19;61.894714;8.239434;418
1726568601419;24.9943;113.1763;;0.19;61.894714;8.241450;419
1726568606727;9.3200;114.2805;;0.19;61.894241;8.243231;417
1726568612023;26.9878;112.4190;;0.19;61.893559;8.244682;417
1726568617219;-12.4258;109.4819;;0.19;61.892864;8.246100;418
1726568623729;-24.9421;108.2306;;0.19;61.892300;8.247517;417
1726568630025;-34.3835;100.8023;;0.19;61.891788;8.248628;416
1726568642623;-36.5286;105.0216;;0.19;61.890820;8.250887;411
1726568652128;52.4789;102.6813;;0.19;61.890934;8.252630;412
1726568658428;37.2291;102.4785;;0.19;61.890705;8.253849;411
1726568664728;8.0329;113.0053;;0.19;61.890152;8.254981;408
1726568671021;5.5015;108.5994;;0.19;61.888756;8.256643;409
1726568678530;-31.8573;102.3727;;0.19;61.888176;8.257469;409
1726568689129;11.4720;111.2743;;0.19;61.887405;8.259129;409
1726568698626;16.1082;106.1490;;0.19;61.886726;8.260695;408
1726568707129;17.3199;110.8530;;0.19;61.885960;8.262472;407
1726568715528;25.5600;100.6958;;0.19;61.885593;8.263309;408
1726568722929;-2.1245;101.3586;;0.19;61.884785;8.265151;410
1726568735633;-37.5688;100.3671;;0.19;61.884140;8.266558;405
1726568754620;-0.0012;102.5246;;0.19;61.883327;8.266829;405
1726568832932;19.9747;15.8796;2;0.19;61.883183;8.267033;406
1726568849065;0.0000;0.0000;1;0.19;61.883175;8.267035;406
1726568875708;12.9818;23.4260;2;0.19;61.883228;8.266891;408
1726568902405;0.0000;0.0000;1;0.19;61.883232;8.266878;409
1726568936853;14.3188;20.7399;2;0.19;61.883194;8.266972;407
1726570205999;0.0000;0.0000;1;0.60;61.883190;8.266985;403
1726570210367;1.6971;0.0000;2;0.60;61.883190;8.266985;403
1726570235423;0.0000;0.0000;1;0.60;61.883190;8.266985;403
1726570261131;42.5977;100.7164;;0.60;61.883816;8.266328;406
